P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
Ae_caudata	Ae_comosa	Ae_umbellulata	38.366099341313394	0.0	0.678871568296206	93525422.875	7052354.4375	7301536.1875	1519844.875	1702818.375	6030319.875	1274331.8125	991693.25	1793351.0625	21065657.875	1327480.5	2060552.0	1261767.75	1191604.75	100783.375
Ae_caudata	Ae_comosa	Ae_uniaristata	19.249238421624433	0.0	0.7478081075150742	127289821.9375	7305591.625	10875388.8125	1846957.0	1484887.125	8138147.625	1688203.9375	1333730.375	2158944.0	28884616.6875	1379249.5	2733578.125	1888701.125	1623624.5	120217.625
Ae_caudata	Ae_comosa	Er_bonaepartis	41.62829512551884	0.0	0.8724013091093359	31226580.5	2390575.375	2654970.75	452813.625	472111.25	2191054.4375	365122.4375	313300.75	964673.3125	6601716.3125	601843.0	866492.75	399610.25	415895.125	39442.125
Ae_caudata	Ae_comosa	S_vavilovii	5.012757518339617	2.687071467555313e-07	0.9739860600565686	31627242.0625	1966305.4375	2814246.625	431218.875	404696.75	2199639.25	420034.375	305131.375	838792.4375	6937884.5625	453570.25	858592.875	507049.625	433123.25	39166.25
Ae_caudata	Ae_comosa	T_boeoticum	81.21950477318136	0.0	0.8263850825881804	54379155.8125	76011084.0625	3687345.25	2879441.375	5487992.75	2939200.5	2042915.125	3882142.25	6024674.4375	11655106.5625	11658797.625	428087.0	352399.75	425683.75	218673.75
Ae_caudata	Ae_comosa	T_urartu	29.994440909737282	0.0	0.8302036241859408	127954009.9375	7083819.9375	10613381.3125	1856314.9375	1860103.375	8645937.5	1602263.0	1185168.375	2844426.375	28266015.375	1721286.625	3237282.125	1807418.625	1670475.5	142283.0
Ae_caudata	Ae_comosa	Ta_caputMedusae	39.77495689840439	0.0	0.8177505597062128	31714485.5625	1954874.25	2706105.375	478449.1875	476276.375	2224563.125	393809.3125	284600.25	773587.1875	7057045.625	400806.875	857682.25	468950.125	445275.75	36690.75
Ae_caudata	Ae_longissima	Ae_mutica	13.141931420442697	0.0	0.7259361322484611	185514324.6875	10127737.0625	19818705.3125	3130795.9375	3176901.75	13759343.5625	2958692.1875	2108246.75	3414557.9375	41445373.1875	2094522.625	3799154.25	3500685.625	2811413.125	207626.0
Ae_caudata	Ae_sharonensis	Ae_longissima	21.856040813519737	0.0	0.08540137125777945	93644566.125	7818397.75	4435250.875	2474117.0	2389330.75	6745738.0625	1047609.6875	1362284.625	1180810.9375	21304386.3125	1295477.125	1115187.75	782044.75	1635274.25	95459.0
Ae_caudata	Ae_longissima	Ae_speltoides	37.79977098645964	0.0	0.45807635951127956	182312758.0	12101124.6875	18003623.3125	3518542.125	4076818.125	12995862.125	2861349.9375	2400719.5	3416860.3125	40234236.25	2504928.5	3337031.0	3126334.25	2623286.0	219260.875
Ae_caudata	Ae_tauschii	Ae_longissima	11.495881015547488	0.0	0.19585124674466842	184361562.1875	18309676.875	11629657.9375	3536736.375	4044531.375	12802118.75	2907632.8125	3297547.625	3060851.625	41614436.8125	3170009.25	2574683.25	2112079.25	2662268.625	209771.25
Ae_caudata	Ae_longissima	Ae_umbellulata	8.25323144189731	0.0	0.15670138397502723	137318659.5625	9627449.375	13640263.3125	2715576.125	3236811.375	9950506.6875	2257858.25	1669925.375	2342911.1875	30809390.875	1782380.25	2624519.5	2391540.5	2020549.25	161023.375
Ae_longissima	Ae_caudata	Ae_uniaristata	56.81777311852922	0.0	0.4569392440190315	185017455.5625	11602495.375	12556671.8125	3553733.875	2885119.625	21817001.1875	2563198.625	2359861.5	3396649.4375	41693599.25	2130193.125	4192966.0	2460358.0	3788685.375	209510.25
Ae_caudata	Ae_longissima	Er_bonaepartis	53.99150213392211	0.0	0.7865407912794	45815425.5	3321756.8125	4903435.4375	812440.75	893541.25	3638662.375	631825.5625	487276.25	1297344.8125	9653588.0	838971.375	1103493.875	756204.5	711386.875	61986.625
Ae_caudata	Ae_longissima	T_boeoticum	125.28428333558436	0.0	0.695234868469534	80341210.0	109691336.1875	6665257.3125	5715007.375	10957241.875	4972659.875	3528006.5625	6730718.375	8517026.1875	17005138.75	16522998.375	627325.125	600798.875	767443.0	384968.125
Ae_caudata	Ae_longissima	T_urartu	48.6391462273634	0.0	0.5795869593570213	187773660.625	9565236.125	19588967.75	3332907.125	3419383.125	14588108.5625	2653361.8125	1723841.875	3590191.9375	41567212.3125	2217910.75	3927281.625	3249744.25	3027739.625	215390.5
Ae_caudata	Ae_longissima	Ta_caputMedusae	46.8882725939542	0.0	0.6838217556292843	46513072.0	2706237.0	5039717.5	837864.125	849150.125	3712998.125	680420.125	454584.5	1020935.75	10345578.375	536166.375	1102604.125	860826.75	780971.125	57961.0
Ae_mutica	Ae_caudata	Ae_searsii	93.72458485009714	0.0	0.436780475087867	163463462.5625	38358159.375	9493555.1875	4452107.75	6315837.625	9375587.4375	2556606.625	3318533.0	4026580.3125	35840691.375	6534847.125	1324362.75	1637335.5	1865991.125	239944.25
Ae_caudata	Ae_sharonensis	Ae_mutica	7.7300443595897725	5.440092820663267e-15	0.8760103119517276	128156120.0	7522319.375	9324961.5	1907192.0	1666241.375	9498320.4375	1838310.1875	1601713.0	2324973.0625	28635109.9375	1574808.875	2406697.0	1843260.125	1945483.375	130569.75
Ae_caudata	Ae_mutica	Ae_speltoides	9.039115849127148	0.0	0.20121073351080457	254270802.0625	18974840.4375	14081032.75	4216673.0	3563196.25	20483982.0	3605425.125	4089412.875	3759395.1875	56627728.3125	3635689.5	3084896.5	2573380.0	4133456.375	251822.625
Ae_mutica	Ae_caudata	Ae_umbellulata	25.395481336853546	0.0	0.3281104214781957	189889497.375	16566301.5	15008240.8125	3419863.4375	3242180.875	11867416.6875	2749747.4375	2336402.0	3076991.75	42562575.75	3076872.625	2787421.875	2935841.875	2424585.0	193357.0
Ae_mutica	Ae_caudata	Ae_uniaristata	37.702029477860926	0.0	0.2894174422194114	259107134.8125	17250110.375	19618276.8125	4733079.625	4601940.875	17387828.5	3197711.8125	2213407.25	3823061.0	58289926.1875	3193161.625	3930183.875	3781049.875	3506841.875	250604.5
Ae_caudata	Ae_mutica	Er_bonaepartis	37.64075761675481	0.0	0.8232335636831813	63856254.5	5174253.375	4029846.75	955443.625	742860.25	5649894.375	794859.25	865918.25	1542730.0	13617937.875	1231009.0	1117151.125	658915.375	1088101.125	72620.125
Ae_caudata	Ae_mutica	S_vavilovii	34.62147945157666	0.0	0.7255168947081921	64950978.375	4097314.4375	4094506.125	996090.4375	689549.125	5775471.125	849135.5625	787366.5	1237568.375	14347408.8125	888745.25	1037132.0	823413.125	1196452.25	70008.5
Ae_mutica	Ae_caudata	T_boeoticum	82.82499005075059	0.0	0.8209402089654666	109878121.375	159291610.5625	7957341.1875	6138027.0	11680143.875	6456282.375	4378076.4375	8131385.0	12446968.8125	23437891.25	24306808.5	837288.5	963875.25	861780.5	481990.375
Ae_caudata	Ae_mutica	T_urartu	24.006196691629015	0.0	0.615382047156939	261759971.3125	15604073.8125	16098187.875	3937285.5	2827238.25	22387193.6875	3527605.3125	3247639.875	4183086.5	58179752.875	3451743.75	3988905.875	2992237.375	4534723.375	252533.625
Ae_caudata	Ae_mutica	Ta_caputMedusae	40.670639495343735	0.0	0.6423757225404039	64967471.75	4252244.1875	4086167.1875	1021391.375	730034.25	5762685.8125	846131.25	794787.75	1160938.875	14535655.5625	818220.375	1103402.375	786284.75	1185099.5	66784.0
Ae_searsii	Ae_caudata	Ae_speltoides	51.2823856563737	0.0	0.6317876210001053	160794236.9375	11227429.4375	9080392.375	3739272.5	1349264.0	36272490.0	3003953.875	4173233.75	4265631.1875	34880049.5625	2173920.125	5582431.0	1615774.75	6031852.75	245945.75
